gene_id	term_id	DB
ENSG00000118503	R-HSA-392499	Reactome
ENSG00000118503	GO:0032715	GO
ENSG00000118503	GO:0070936	GO
ENSG00000118503	GO:1902042	GO
ENSG00000118503	GO:0045732	GO
ENSG00000118503	GO:0070536	GO
ENSG00000118503	GO:0030177	GO
ENSG00000118503	path:hsa04657	KEGG
ENSG00000118503	R-HSA-168638	Reactome
ENSG00000118503	GO:0050869	GO
ENSG00000118503	GO:0071222	GO
ENSG00000118503	GO:0016477	GO
ENSG00000118503	GO:0050691	GO
ENSG00000118503	path:hsa04621	KEGG
ENSG00000118503	GO:0007010	GO
ENSG00000118503	path:hsa04668	KEGG
ENSG00000118503	GO:0061043	GO
ENSG00000118503	path:hsa04217	KEGG
ENSG00000118503	R-HSA-168249	Reactome
ENSG00000118503	R-HSA-5689896	Reactome
ENSG00000118503	GO:0031397	GO
ENSG00000118503	GO:2000352	GO
ENSG00000118503	GO:0071947	GO
ENSG00000118503	GO:0002237	GO
ENSG00000118503	path:hsa05169	KEGG
ENSG00000118503	R-HSA-168643	Reactome
ENSG00000118503	GO:2000349	GO
ENSG00000118503	R-HSA-168928	Reactome
ENSG00000118503	GO:0071108	GO
ENSG00000118503	GO:0072573	GO
ENSG00000049130	R-HSA-5673001	Reactome
ENSG00000049130	R-HSA-6811558	Reactome
ENSG00000049130	path:hsa04640	KEGG
ENSG00000049130	GO:0008284	GO
ENSG00000049130	R-HSA-162582	Reactome
ENSG00000049130	path:hsa04151	KEGG
ENSG00000049130	R-HSA-9006925	Reactome
ENSG00000049130	GO:0035162	GO
ENSG00000049130	path:hsa04916	KEGG
ENSG00000049130	path:hsa04072	KEGG
ENSG00000049130	R-HSA-199418	Reactome
ENSG00000049130	R-HSA-5663202	Reactome
ENSG00000049130	R-HSA-9006934	Reactome
ENSG00000049130	path:hsa04014	KEGG
ENSG00000049130	path:hsa04015	KEGG
ENSG00000049130	R-HSA-5683057	Reactome
ENSG00000049130	R-HSA-1643685	Reactome
ENSG00000049130	path:hsa05200	KEGG
ENSG00000049130	R-HSA-2219528	Reactome
ENSG00000049130	GO:0008584	GO
ENSG00000049130	R-HSA-2219530	Reactome
ENSG00000049130	R-HSA-5684996	Reactome
ENSG00000049130	R-HSA-1433557	Reactome
ENSG00000049130	R-HSA-1257604	Reactome
ENSG00000049130	path:hsa04010	KEGG
ENSG00000049130	GO:1901534	GO
ENSG00000049130	R-HSA-1433559	Reactome
ENSG00000135318	GO:0006259	GO
ENSG00000135318	R-HSA-15869	Reactome
ENSG00000135318	GO:0007159	GO
ENSG00000135318	R-HSA-9658195	Reactome
ENSG00000135318	path:hsa00230	KEGG
ENSG00000135318	R-HSA-9660826	Reactome
ENSG00000135318	path:hsa01100	KEGG
ENSG00000135318	R-HSA-73621	Reactome
ENSG00000135318	path:hsa00240	KEGG
ENSG00000135318	R-HSA-1430728	Reactome
ENSG00000135318	R-HSA-9664424	Reactome
ENSG00000135318	R-HSA-196807	Reactome
ENSG00000135318	R-HSA-74259	Reactome
ENSG00000135318	GO:0046034	GO
ENSG00000135318	R-HSA-196849	Reactome
ENSG00000135318	path:hsa00760	KEGG
ENSG00000135318	R-HSA-1643685	Reactome
ENSG00000135318	GO:0006196	GO
ENSG00000135318	GO:0033198	GO
ENSG00000135318	R-HSA-5663205	Reactome
ENSG00000135318	R-HSA-8956319	Reactome
ENSG00000135318	R-HSA-196854	Reactome
ENSG00000130066	GO:0032918	GO
ENSG00000130066	R-HSA-351200	Reactome
ENSG00000130066	GO:0006596	GO
ENSG00000130066	path:hsa04216	KEGG
ENSG00000130066	GO:0001525	GO
ENSG00000130066	path:hsa00330	KEGG
ENSG00000130066	R-HSA-1430728	Reactome
ENSG00000130066	R-HSA-71291	Reactome
ENSG00000130066	R-HSA-351202	Reactome
ENSG00000130066	path:hsa01100	KEGG
ENSG00000147133	GO:1901796	GO
ENSG00000147133	GO:0006511	GO
ENSG00000147133	R-HSA-73776	Reactome
ENSG00000147133	GO:0030901	GO
ENSG00000147133	R-HSA-212436	Reactome
ENSG00000147133	GO:0042789	GO
ENSG00000147133	GO:0000209	GO
ENSG00000147133	GO:0046777	GO
ENSG00000147133	GO:0006361	GO
ENSG00000147133	GO:0006974	GO
ENSG00000147133	GO:0006367	GO
ENSG00000147133	R-HSA-3700989	Reactome
ENSG00000147133	GO:2000059	GO
ENSG00000147133	GO:0045944	GO
ENSG00000147133	R-HSA-6804756	Reactome
ENSG00000147133	GO:0006366	GO
ENSG00000147133	GO:0010629	GO
ENSG00000147133	R-HSA-73857	Reactome
ENSG00000147133	GO:0034644	GO
ENSG00000147133	GO:0032436	GO
ENSG00000147133	GO:0051123	GO
ENSG00000147133	R-HSA-73779	Reactome
ENSG00000147133	GO:0071318	GO
ENSG00000147133	R-HSA-75953	Reactome
ENSG00000147133	GO:0000122	GO
ENSG00000147133	R-HSA-74160	Reactome
ENSG00000147133	GO:1905524	GO
ENSG00000147133	GO:0050821	GO
ENSG00000147133	GO:1901797	GO
ENSG00000147133	path:hsa03022	KEGG
ENSG00000147133	R-HSA-76042	Reactome
ENSG00000147133	GO:1902806	GO
ENSG00000147133	GO:0160207	GO
ENSG00000147133	R-HSA-674695	Reactome
ENSG00000147133	GO:0060261	GO
ENSG00000147133	R-HSA-5633007	Reactome
ENSG00000284816	GO:0030336	GO
ENSG00000284816	R-HSA-3928665	Reactome
ENSG00000284816	GO:0051496	GO
ENSG00000284816	GO:0045766	GO
ENSG00000284816	GO:0001954	GO
ENSG00000284816	GO:0007169	GO
ENSG00000284816	R-HSA-9675108	Reactome
ENSG00000284816	R-HSA-1266738	Reactome
ENSG00000284816	R-HSA-2892247	Reactome
ENSG00000284816	R-HSA-452723	Reactome
ENSG00000284816	R-HSA-422475	Reactome
ENSG00000284816	GO:0034446	GO
ENSG00000284816	R-HSA-2682334	Reactome
ENSG00000284816	GO:0030335	GO
ENSG00000284816	path:hsa04360	KEGG
ENSG00000284816	R-HSA-3928663	Reactome
ENSG00000146904	GO:0030336	GO
ENSG00000146904	R-HSA-3928665	Reactome
ENSG00000146904	GO:0051496	GO
ENSG00000146904	GO:0045766	GO
ENSG00000146904	GO:0001954	GO
ENSG00000146904	GO:0007169	GO
ENSG00000146904	R-HSA-9675108	Reactome
ENSG00000146904	R-HSA-1266738	Reactome
ENSG00000146904	R-HSA-2892247	Reactome
ENSG00000146904	R-HSA-452723	Reactome
ENSG00000146904	R-HSA-422475	Reactome
ENSG00000146904	GO:0034446	GO
ENSG00000146904	R-HSA-2682334	Reactome
ENSG00000146904	GO:0030335	GO
ENSG00000146904	path:hsa04360	KEGG
ENSG00000146904	R-HSA-3928663	Reactome
ENSG00000184845	GO:0019226	GO
ENSG00000184845	GO:0007212	GO
ENSG00000184845	R-HSA-372790	Reactome
ENSG00000184845	GO:0043410	GO
ENSG00000184845	path:hsa04728	KEGG
ENSG00000184845	R-HSA-9658195	Reactome
ENSG00000184845	GO:0008542	GO
ENSG00000184845	GO:0071880	GO
ENSG00000184845	GO:0007416	GO
ENSG00000184845	GO:0051968	GO
ENSG00000184845	path:hsa05030	KEGG
ENSG00000184845	path:hsa04540	KEGG
ENSG00000184845	path:hsa05012	KEGG
ENSG00000184845	R-HSA-418555	Reactome
ENSG00000184845	GO:0007187	GO
ENSG00000184845	GO:0007191	GO
ENSG00000184845	GO:0021853	GO
ENSG00000184845	GO:0060158	GO
ENSG00000184845	path:hsa04080	KEGG
ENSG00000184845	R-HSA-162582	Reactome
ENSG00000184845	R-HSA-373076	Reactome
ENSG00000184845	GO:0042417	GO
ENSG00000184845	R-HSA-375280	Reactome
ENSG00000184845	GO:0009410	GO
ENSG00000184845	GO:0043268	GO
ENSG00000184845	R-HSA-1643685	Reactome
ENSG00000184845	path:hsa05031	KEGG
ENSG00000184845	R-HSA-9662851	Reactome
ENSG00000184845	GO:0007189	GO
ENSG00000184845	path:hsa05034	KEGG
ENSG00000184845	R-HSA-9660821	Reactome
ENSG00000184845	R-HSA-390651	Reactome
ENSG00000184845	R-HSA-9664433	Reactome
ENSG00000184845	R-HSA-388396	Reactome
ENSG00000184845	GO:0051281	GO
ENSG00000184845	path:hsa04024	KEGG
ENSG00000184845	GO:0060134	GO
ENSG00000184845	GO:0007617	GO
ENSG00000184845	path:hsa05032	KEGG
ENSG00000184845	GO:0051584	GO
ENSG00000184845	R-HSA-5663205	Reactome
ENSG00000184845	GO:0071870	GO
ENSG00000184845	GO:0030335	GO
ENSG00000184845	path:hsa04020	KEGG
ENSG00000184845	R-HSA-500792	Reactome
ENSG00000184845	GO:0007628	GO
ENSG00000197405	R-HSA-168256	Reactome
ENSG00000197405	R-HSA-418594	Reactome
ENSG00000197405	path:hsa04936	KEGG
ENSG00000197405	R-HSA-372790	Reactome
ENSG00000197405	GO:0006954	GO
ENSG00000197405	R-HSA-166658	Reactome
ENSG00000197405	GO:0097242	GO
ENSG00000197405	GO:0007165	GO
ENSG00000197405	R-HSA-977606	Reactome
ENSG00000197405	GO:0007200	GO
ENSG00000197405	GO:0042789	GO
ENSG00000197405	path:hsa04610	KEGG
ENSG00000197405	R-HSA-375276	Reactome
ENSG00000197405	GO:0038178	GO
ENSG00000197405	path:hsa05171	KEGG
ENSG00000197405	R-HSA-6798695	Reactome
ENSG00000197405	path:hsa04080	KEGG
ENSG00000197405	R-HSA-373076	Reactome
ENSG00000197405	R-HSA-162582	Reactome
ENSG00000197405	GO:0048143	GO
ENSG00000197405	GO:0050679	GO
ENSG00000197405	GO:0001774	GO
ENSG00000197405	GO:0002430	GO
ENSG00000197405	path:hsa05150	KEGG
ENSG00000197405	GO:0006935	GO
ENSG00000197405	GO:0006955	GO
ENSG00000197405	GO:0006968	GO
ENSG00000197405	GO:0007204	GO
ENSG00000197405	R-HSA-388396	Reactome
ENSG00000197405	path:hsa04613	KEGG
ENSG00000197405	GO:0050890	GO
ENSG00000197405	R-HSA-168249	Reactome
ENSG00000197405	GO:0070374	GO
ENSG00000197405	GO:0007606	GO
ENSG00000197405	GO:0099172	GO
ENSG00000197405	R-HSA-500792	Reactome
ENSG00000006638	R-HSA-416476	Reactome
ENSG00000006638	R-HSA-372790	Reactome
ENSG00000006638	GO:0045777	GO
ENSG00000006638	GO:0006954	GO
ENSG00000006638	R-HSA-391903	Reactome
ENSG00000006638	R-HSA-391908	Reactome
ENSG00000006638	R-HSA-392518	Reactome
ENSG00000006638	path:hsa04080	KEGG
ENSG00000006638	R-HSA-373076	Reactome
ENSG00000006638	R-HSA-162582	Reactome
ENSG00000006638	R-HSA-76002	Reactome
ENSG00000006638	path:hsa04611	KEGG
ENSG00000006638	GO:0045907	GO
ENSG00000006638	GO:0007189	GO
ENSG00000006638	R-HSA-416482	Reactome
ENSG00000006638	GO:0007204	GO
ENSG00000006638	R-HSA-388396	Reactome
ENSG00000006638	R-HSA-109582	Reactome
ENSG00000006638	R-HSA-428930	Reactome
ENSG00000006638	GO:0007186	GO
ENSG00000006638	path:hsa04020	KEGG
ENSG00000006638	R-HSA-500792	Reactome
ENSG00000006638	GO:0090051	GO
ENSG00000110492	GO:0032330	GO
ENSG00000110492	R-HSA-2979096	Reactome
ENSG00000110492	GO:0010667	GO
ENSG00000110492	GO:0045785	GO
ENSG00000110492	GO:0044849	GO
ENSG00000110492	GO:0043524	GO
ENSG00000110492	GO:2000391	GO
ENSG00000110492	GO:2000179	GO
ENSG00000110492	GO:0061036	GO
ENSG00000110492	GO:0007165	GO
ENSG00000110492	GO:0090023	GO
ENSG00000110492	GO:1900026	GO
ENSG00000110492	R-HSA-157118	Reactome
ENSG00000110492	GO:0071673	GO
ENSG00000110492	GO:0032735	GO
ENSG00000110492	GO:1904036	GO
ENSG00000110492	GO:0010838	GO
ENSG00000110492	GO:1905653	GO
ENSG00000110492	GO:1905555	GO
ENSG00000110492	GO:1903039	GO
ENSG00000110492	GO:0106091	GO
ENSG00000110492	GO:0009611	GO
ENSG00000110492	GO:0035556	GO
ENSG00000110492	GO:2001224	GO
ENSG00000110492	R-HSA-162582	Reactome
ENSG00000110492	GO:0010759	GO
ENSG00000110492	GO:0106016	GO
ENSG00000110492	GO:0106015	GO
ENSG00000110492	GO:2000347	GO
ENSG00000110492	GO:0010976	GO
ENSG00000110492	R-HSA-9006934	Reactome
ENSG00000110492	GO:0007162	GO
ENSG00000110492	GO:0007399	GO
ENSG00000110492	GO:0030325	GO
ENSG00000110492	GO:0046850	GO
ENSG00000110492	GO:0010718	GO
ENSG00000110492	GO:0045590	GO
ENSG00000110492	GO:0002232	GO
ENSG00000110492	R-HSA-1980145	Reactome
ENSG00000110492	GO:0050729	GO
ENSG00000110492	GO:0090090	GO
ENSG00000110492	GO:1904996	GO
ENSG00000110492	GO:0048477	GO
ENSG00000110492	GO:0010996	GO
ENSG00000110492	GO:1905564	GO
ENSG00000110492	R-HSA-201556	Reactome
ENSG00000110492	GO:0030279	GO
ENSG00000110492	GO:0007010	GO
ENSG00000110492	GO:0002690	GO
ENSG00000110492	GO:0030154	GO
ENSG00000110492	GO:0045582	GO
ENSG00000110492	GO:0048714	GO
ENSG00000110492	GO:0030335	GO
ENSG00000110492	GO:0042246	GO
ENSG00000110492	GO:0002286	GO
ENSG00000188372	GO:0045893	GO
ENSG00000188372	GO:2000360	GO
ENSG00000188372	GO:0002687	GO
ENSG00000188372	R-HSA-2534343	Reactome
ENSG00000188372	GO:0035803	GO
ENSG00000188372	GO:0045892	GO
ENSG00000188372	R-HSA-1474165	Reactome
ENSG00000188372	GO:0001825	GO
ENSG00000188372	GO:0007339	GO
ENSG00000188372	GO:2000344	GO
ENSG00000188372	GO:0032753	GO
ENSG00000188372	GO:0001809	GO
ENSG00000188372	GO:0042102	GO
ENSG00000188372	GO:0050729	GO
ENSG00000188372	GO:0002455	GO
ENSG00000188372	GO:2000388	GO
ENSG00000188372	GO:2000368	GO
ENSG00000188372	GO:2000386	GO
ENSG00000188372	GO:0048599	GO
ENSG00000188372	GO:0002922	GO
ENSG00000188372	GO:0032729	GO
ENSG00000188372	R-HSA-1187000	Reactome
ENSG00000038945	GO:0010886	GO
ENSG00000038945	R-HSA-2173782	Reactome
ENSG00000038945	R-HSA-3000480	Reactome
ENSG00000038945	GO:0010629	GO
ENSG00000038945	GO:0030301	GO
ENSG00000038945	GO:0097242	GO
ENSG00000038945	R-HSA-5653656	Reactome
ENSG00000038945	GO:0010744	GO
ENSG00000038945	path:hsa04145	KEGG
ENSG00000038945	GO:0006911	GO
ENSG00000038945	GO:0034381	GO
ENSG00000038945	GO:0006898	GO
ENSG00000140285	GO:0050918	GO
ENSG00000140285	path:hsa05224	KEGG
ENSG00000140285	R-HSA-5654696	Reactome
ENSG00000140285	R-HSA-5654738	Reactome
ENSG00000140285	R-HSA-2428924	Reactome
ENSG00000140285	R-HSA-190236	Reactome
ENSG00000140285	GO:0043410	GO
ENSG00000140285	GO:0007165	GO
ENSG00000140285	R-HSA-1839126	Reactome
ENSG00000140285	R-HSA-5654221	Reactome
ENSG00000140285	R-HSA-5654695	Reactome
ENSG00000140285	GO:0030334	GO
ENSG00000140285	GO:0030324	GO
ENSG00000140285	R-HSA-5654700	Reactome
ENSG00000140285	R-HSA-5654727	Reactome
ENSG00000140285	R-HSA-5673001	Reactome
ENSG00000140285	GO:0010838	GO
ENSG00000140285	GO:0050731	GO
ENSG00000140285	R-HSA-6811558	Reactome
ENSG00000140285	R-HSA-74752	Reactome
ENSG00000140285	GO:0008284	GO
ENSG00000140285	GO:0061033	GO
ENSG00000140285	path:hsa05207	KEGG
ENSG00000140285	R-HSA-112399	Reactome
ENSG00000140285	GO:0009611	GO
ENSG00000140285	GO:0022008	GO
ENSG00000140285	R-HSA-162582	Reactome
ENSG00000140285	path:hsa04151	KEGG
ENSG00000140285	R-HSA-9006925	Reactome
ENSG00000140285	R-HSA-5663202	Reactome
ENSG00000140285	R-HSA-199418	Reactome
ENSG00000140285	R-HSA-5655253	Reactome
ENSG00000140285	R-HSA-190377	Reactome
ENSG00000140285	R-HSA-9006934	Reactome
ENSG00000140285	path:hsa04014	KEGG
ENSG00000140285	R-HSA-190241	Reactome
ENSG00000140285	R-HSA-5654699	Reactome
ENSG00000140285	GO:0050679	GO
ENSG00000140285	path:hsa04015	KEGG
ENSG00000140285	R-HSA-2033519	Reactome
ENSG00000140285	R-HSA-5683057	Reactome
ENSG00000140285	R-HSA-1643685	Reactome
ENSG00000140285	path:hsa05200	KEGG
ENSG00000140285	R-HSA-2219528	Reactome
ENSG00000140285	GO:0008543	GO
ENSG00000140285	path:hsa05218	KEGG
ENSG00000140285	R-HSA-2219530	Reactome
ENSG00000140285	GO:0060501	GO
ENSG00000140285	GO:0034394	GO
ENSG00000140285	R-HSA-5684996	Reactome
ENSG00000140285	R-HSA-2404192	Reactome
ENSG00000140285	GO:0008544	GO
ENSG00000140285	GO:0030036	GO
ENSG00000140285	GO:0051549	GO
ENSG00000140285	R-HSA-2428928	Reactome
ENSG00000140285	R-HSA-1257604	Reactome
ENSG00000140285	R-HSA-74751	Reactome
ENSG00000140285	R-HSA-1226099	Reactome
ENSG00000140285	GO:0010463	GO
ENSG00000140285	path:hsa04010	KEGG
ENSG00000140285	path:hsa04810	KEGG
ENSG00000140285	R-HSA-109704	Reactome
ENSG00000140285	path:hsa04020	KEGG
ENSG00000140285	path:hsa05226	KEGG
ENSG00000213585	path:hsa04022	KEGG
ENSG00000213585	GO:0043066	GO
ENSG00000213585	R-HSA-71406	Reactome
ENSG00000213585	path:hsa05208	KEGG
ENSG00000213585	path:hsa05010	KEGG
ENSG00000213585	R-HSA-1428517	Reactome
ENSG00000213585	path:hsa05022	KEGG
ENSG00000213585	path:hsa05012	KEGG
ENSG00000213585	path:hsa05164	KEGG
ENSG00000213585	R-HSA-5688426	Reactome
ENSG00000213585	R-HSA-1430728	Reactome
ENSG00000213585	R-HSA-9663891	Reactome
ENSG00000213585	path:hsa05014	KEGG
ENSG00000213585	GO:1903146	GO
ENSG00000213585	R-HSA-5205647	Reactome
ENSG00000213585	GO:0006090	GO
ENSG00000213585	R-HSA-5689880	Reactome
ENSG00000213585	path:hsa05131	KEGG
ENSG00000213585	path:hsa05020	KEGG
ENSG00000213585	path:hsa05017	KEGG
ENSG00000213585	R-HSA-597592	Reactome
ENSG00000213585	GO:1905091	GO
ENSG00000213585	R-HSA-70268	Reactome
ENSG00000213585	R-HSA-9612973	Reactome
ENSG00000213585	path:hsa05415	KEGG
ENSG00000213585	GO:0043065	GO
ENSG00000213585	path:hsa04979	KEGG
ENSG00000213585	GO:1990542	GO
ENSG00000213585	path:hsa05166	KEGG
ENSG00000213585	R-HSA-392499	Reactome
ENSG00000213585	R-HSA-1632852	Reactome
ENSG00000213585	path:hsa04621	KEGG
ENSG00000213585	GO:0110099	GO
ENSG00000213585	path:hsa04613	KEGG
ENSG00000213585	GO:0030855	GO
ENSG00000213585	path:hsa04217	KEGG
ENSG00000213585	path:hsa05016	KEGG
ENSG00000213585	GO:0006915	GO
ENSG00000213585	GO:0036444	GO
ENSG00000213585	GO:0006820	GO
ENSG00000213585	path:hsa04020	KEGG
ENSG00000213585	R-HSA-5205685	Reactome
ENSG00000213585	path:hsa04218	KEGG
ENSG00000066468	GO:0060601	GO
ENSG00000066468	GO:0030901	GO
ENSG00000066468	R-HSA-5654700	Reactome
ENSG00000066468	GO:0042472	GO
ENSG00000066468	R-HSA-5654695	Reactome
ENSG00000066468	GO:0060484	GO
ENSG00000066468	path:hsa05215	KEGG
ENSG00000066468	GO:0010518	GO
ENSG00000066468	R-HSA-112399	Reactome
ENSG00000066468	GO:0070372	GO
ENSG00000066468	R-HSA-162582	Reactome
ENSG00000066468	GO:0045165	GO
ENSG00000066468	path:hsa04144	KEGG
ENSG00000066468	R-HSA-199418	Reactome
ENSG00000066468	path:hsa05230	KEGG
ENSG00000066468	GO:0045944	GO
ENSG00000066468	R-HSA-190377	Reactome
ENSG00000066468	path:hsa04014	KEGG
ENSG00000066468	R-HSA-9006934	Reactome
ENSG00000066468	GO:0045667	GO
ENSG00000066468	GO:0050679	GO
ENSG00000066468	GO:0060174	GO
ENSG00000066468	GO:0060529	GO
ENSG00000066468	GO:0048701	GO
ENSG00000066468	GO:0016331	GO
ENSG00000066468	GO:0060523	GO
ENSG00000066468	GO:0009887	GO
ENSG00000066468	R-HSA-2219530	Reactome
ENSG00000066468	GO:0035602	GO
ENSG00000066468	R-HSA-5684996	Reactome
ENSG00000066468	GO:0035603	GO
ENSG00000066468	R-HSA-6803529	Reactome
ENSG00000066468	R-HSA-1257604	Reactome
ENSG00000066468	GO:0045787	GO
ENSG00000066468	R-HSA-1226099	Reactome
ENSG00000066468	GO:0002053	GO
ENSG00000066468	GO:0048557	GO
ENSG00000066468	GO:0035265	GO
ENSG00000066468	path:hsa05226	KEGG
ENSG00000066468	GO:0051781	GO
ENSG00000066468	R-HSA-5654738	Reactome
ENSG00000066468	R-HSA-2428924	Reactome
ENSG00000066468	GO:0010839	GO
ENSG00000066468	GO:0035607	GO
ENSG00000066468	GO:0009880	GO
ENSG00000066468	R-HSA-1839126	Reactome
ENSG00000066468	R-HSA-5673001	Reactome
ENSG00000066468	GO:0033688	GO
ENSG00000066468	GO:0046777	GO
ENSG00000066468	GO:0060664	GO
ENSG00000066468	R-HSA-74752	Reactome
ENSG00000066468	GO:0048762	GO
ENSG00000066468	GO:0008284	GO
ENSG00000066468	GO:0048286	GO
ENSG00000066468	GO:0060915	GO
ENSG00000066468	path:hsa04151	KEGG
ENSG00000066468	R-HSA-9006925	Reactome
ENSG00000066468	GO:0001701	GO
ENSG00000066468	GO:0055010	GO
ENSG00000066468	GO:0021769	GO
ENSG00000066468	R-HSA-5654699	Reactome
ENSG00000066468	GO:0009791	GO
ENSG00000066468	R-HSA-5683057	Reactome
ENSG00000066468	GO:0008543	GO
ENSG00000066468	GO:0001657	GO
ENSG00000066468	GO:0060442	GO
ENSG00000066468	GO:0060445	GO
ENSG00000066468	GO:0032808	GO
ENSG00000066468	GO:0060449	GO
ENSG00000066468	GO:0035604	GO
ENSG00000066468	R-HSA-74751	Reactome
ENSG00000066468	GO:0021860	GO
ENSG00000066468	R-HSA-190375	Reactome
ENSG00000066468	GO:0060045	GO
ENSG00000066468	path:hsa04020	KEGG
ENSG00000066468	R-HSA-2033519	Reactome
ENSG00000066468	GO:0007267	GO
ENSG00000066468	GO:0048562	GO
ENSG00000066468	R-HSA-5654221	Reactome
ENSG00000066468	GO:0008589	GO
ENSG00000066468	R-HSA-5654727	Reactome
ENSG00000066468	GO:0030282	GO
ENSG00000066468	GO:0060463	GO
ENSG00000066468	R-HSA-6811558	Reactome
ENSG00000066468	GO:0048730	GO
ENSG00000066468	GO:0060512	GO
ENSG00000066468	GO:0048755	GO
ENSG00000066468	GO:0060348	GO
ENSG00000066468	GO:0003149	GO
ENSG00000066468	R-HSA-5663202	Reactome
ENSG00000066468	GO:0060916	GO
ENSG00000066468	R-HSA-1643685	Reactome
ENSG00000066468	GO:0021847	GO
ENSG00000066468	path:hsa05200	KEGG
ENSG00000066468	GO:0090263	GO
ENSG00000066468	GO:0060667	GO
ENSG00000066468	GO:0060527	GO
ENSG00000066468	GO:0051150	GO
ENSG00000066468	R-HSA-2404192	Reactome
ENSG00000066468	GO:0000122	GO
ENSG00000066468	GO:0031069	GO
ENSG00000066468	path:hsa04810	KEGG
ENSG00000066468	R-HSA-109704	Reactome
ENSG00000066468	GO:0060670	GO
ENSG00000066468	GO:0022612	GO
ENSG00000066468	R-HSA-5654696	Reactome
ENSG00000066468	R-HSA-190236	Reactome
ENSG00000066468	GO:0043410	GO
ENSG00000066468	R-HSA-8853333	Reactome
ENSG00000066468	R-HSA-2023837	Reactome
ENSG00000066468	GO:0030324	GO
ENSG00000066468	path:hsa04550	KEGG
ENSG00000066468	GO:0048608	GO
ENSG00000066468	GO:0060688	GO
ENSG00000066468	GO:0042476	GO
ENSG00000066468	GO:0048565	GO
ENSG00000066468	GO:0048705	GO
ENSG00000066468	path:hsa01521	KEGG
ENSG00000066468	GO:0003148	GO
ENSG00000066468	R-HSA-5655253	Reactome
ENSG00000066468	R-HSA-190241	Reactome
ENSG00000066468	GO:0048568	GO
ENSG00000066468	path:hsa04015	KEGG
ENSG00000066468	GO:0060615	GO
ENSG00000066468	GO:0030916	GO
ENSG00000066468	R-HSA-2219528	Reactome
ENSG00000066468	GO:0030177	GO
ENSG00000066468	GO:0018108	GO
ENSG00000066468	GO:0060501	GO
ENSG00000066468	GO:0060349	GO
ENSG00000066468	GO:0030855	GO
ENSG00000066468	GO:0001525	GO
ENSG00000066468	R-HSA-2428928	Reactome
ENSG00000066468	GO:0070374	GO
ENSG00000066468	GO:0007409	GO
ENSG00000066468	path:hsa04010	KEGG
ENSG00000066468	GO:0060595	GO
ENSG00000029559	path:hsa05165	KEGG
ENSG00000029559	GO:0045785	GO
ENSG00000029559	path:hsa04510	KEGG
ENSG00000029559	GO:0030282	GO
ENSG00000029559	GO:0071363	GO
ENSG00000029559	R-HSA-216083	Reactome
ENSG00000029559	path:hsa04512	KEGG
ENSG00000029559	GO:0030198	GO
ENSG00000029559	path:hsa04151	KEGG
ENSG00000029559	R-HSA-1474244	Reactome
ENSG00000029559	GO:0001649	GO
ENSG00000029559	GO:0007155	GO
ENSG00000196218	path:hsa04371	KEGG
ENSG00000196218	R-HSA-5578775	Reactome
ENSG00000196218	path:hsa04713	KEGG
ENSG00000196218	R-HSA-382551	Reactome
ENSG00000196218	path:hsa05022	KEGG
ENSG00000196218	GO:0014808	GO
ENSG00000196218	GO:0001666	GO
ENSG00000196218	GO:0051480	GO
ENSG00000196218	R-HSA-983712	Reactome
ENSG00000196218	GO:0051289	GO
ENSG00000196218	R-HSA-5576891	Reactome
ENSG00000196218	GO:0006941	GO
ENSG00000196218	path:hsa04730	KEGG
ENSG00000196218	GO:0071277	GO
ENSG00000196218	path:hsa05017	KEGG
ENSG00000196218	path:hsa05020	KEGG
ENSG00000196218	GO:0043588	GO
ENSG00000196218	GO:0051209	GO
ENSG00000196218	GO:0006816	GO
ENSG00000196218	GO:0048741	GO
ENSG00000196218	GO:0006936	GO
ENSG00000196218	R-HSA-2672351	Reactome
ENSG00000196218	GO:0071313	GO
ENSG00000196218	path:hsa04921	KEGG
ENSG00000196218	GO:0031000	GO
ENSG00000196218	GO:0003151	GO
ENSG00000196218	path:hsa04020	KEGG
ENSG00000196218	GO:0043931	GO
ENSG00000196218	R-HSA-397014	Reactome
ENSG00000137101	GO:0050859	GO
ENSG00000137101	R-HSA-9675108	Reactome
ENSG00000137101	R-HSA-1266738	Reactome
ENSG00000137101	GO:0007155	GO
ENSG00000137101	R-HSA-422475	Reactome
ENSG00000137101	path:hsa04662	KEGG
ENSG00000137101	R-HSA-416700	Reactome
ENSG00000137101	R-HSA-373755	Reactome
ENSG00000065361	R-HSA-1250196	Reactome
ENSG00000065361	GO:0043066	GO
ENSG00000065361	R-HSA-6785631	Reactome
ENSG00000065361	GO:0043524	GO
ENSG00000065361	GO:0043410	GO
ENSG00000065361	R-HSA-9006927	Reactome
ENSG00000065361	GO:0007165	GO
ENSG00000065361	path:hsa05206	KEGG
ENSG00000065361	GO:0030182	GO
ENSG00000065361	R-HSA-8848021	Reactome
ENSG00000065361	GO:0051402	GO
ENSG00000065361	R-HSA-5673001	Reactome
ENSG00000065361	R-HSA-6811558	Reactome
ENSG00000065361	GO:0007422	GO
ENSG00000065361	GO:0021545	GO
ENSG00000065361	GO:0051048	GO
ENSG00000065361	R-HSA-1227986	Reactome
ENSG00000065361	R-HSA-1306955	Reactome
ENSG00000065361	R-HSA-1358803	Reactome
ENSG00000065361	GO:0042127	GO
ENSG00000065361	R-HSA-8863795	Reactome
ENSG00000065361	R-HSA-162582	Reactome
