u	v	score
ENSG00000001629	ENSG00000088179	0.7279537463752348
ENSG00000001629	ENSG00000092439	0.7578774275963179
ENSG00000001629	ENSG00000092978	0.7011455851543231
ENSG00000001629	ENSG00000095564	0.7234329493012436
ENSG00000001629	ENSG00000097096	0.7161582372725473
ENSG00000001629	ENSG00000100485	0.7244048142447695
ENSG00000001629	ENSG00000100815	0.7034746904246544
ENSG00000001629	ENSG00000101966	0.7063815449318867
ENSG00000001629	ENSG00000101974	0.7106809469188169
ENSG00000001629	ENSG00000102189	0.7307249510011753
ENSG00000001629	ENSG00000103479	0.719008215455471
ENSG00000001629	ENSG00000103494	0.704823626498083
ENSG00000001629	ENSG00000104517	0.704336798827783
ENSG00000001629	ENSG00000105778	0.7168181455326177
ENSG00000001629	ENSG00000105793	0.7626416497466566
ENSG00000001629	ENSG00000105887	0.7220526313524046
ENSG00000001629	ENSG00000105983	0.7704090507058453
ENSG00000001629	ENSG00000106086	0.7236256424467655
ENSG00000001629	ENSG00000106692	0.7103512934573039
ENSG00000001629	ENSG00000107290	0.7345945054563272
ENSG00000001629	ENSG00000107854	0.7581851391808874
ENSG00000001629	ENSG00000107890	0.7461986292028249
ENSG00000001629	ENSG00000108061	0.7108466156112835
ENSG00000001629	ENSG00000108256	0.7262980733265777
ENSG00000001629	ENSG00000108510	0.7583522679602058
ENSG00000001629	ENSG00000109381	0.7158843315480902
ENSG00000001629	ENSG00000109458	0.7277190923050301
ENSG00000001629	ENSG00000109756	0.7365828804933124
ENSG00000001629	ENSG00000110344	0.7289464244587496
ENSG00000001629	ENSG00000110367	0.7228094781953335
ENSG00000001629	ENSG00000110422	0.7399622296506273
ENSG00000001629	ENSG00000111300	0.7060024896288988
ENSG00000001629	ENSG00000111647	0.7015913777922732
ENSG00000001629	ENSG00000112200	0.7153357665464353
ENSG00000001629	ENSG00000112234	0.7362670634829881
ENSG00000001629	ENSG00000112282	0.7170594040094594
ENSG00000001629	ENSG00000112365	0.7249594612940683
ENSG00000001629	ENSG00000112701	0.7570881045408699
ENSG00000001629	ENSG00000113441	0.7037413717229674
ENSG00000001629	ENSG00000113595	0.7257937594216426
ENSG00000001629	ENSG00000113658	0.7024330624530599
ENSG00000001629	ENSG00000114030	0.7243831193351888
ENSG00000001629	ENSG00000114331	0.7498091116494133
ENSG00000001629	ENSG00000114439	0.7142557546016868
ENSG00000001629	ENSG00000115020	0.7641156766835037
ENSG00000001629	ENSG00000115145	0.7034181847841138
ENSG00000001629	ENSG00000115421	0.7035465300180235
ENSG00000001629	ENSG00000115464	0.7437646491119734
ENSG00000001629	ENSG00000115760	0.7406789325693275
