u	v	score
ENSG00000005810	ENSG00000080298	0.7231790025062576
ENSG00000005810	ENSG00000080345	0.8575407109975545
ENSG00000005810	ENSG00000081014	0.802450223418769
ENSG00000005810	ENSG00000081019	0.7280977080104825
ENSG00000005810	ENSG00000081386	0.8399537054465431
ENSG00000005810	ENSG00000082258	0.730233261326372
ENSG00000005810	ENSG00000082269	0.723770211639109
ENSG00000005810	ENSG00000083223	0.8008324540347787
ENSG00000005810	ENSG00000083312	0.7277969090766111
ENSG00000005810	ENSG00000083544	0.7215945497901469
ENSG00000005810	ENSG00000083642	0.8277756248334053
ENSG00000005810	ENSG00000083799	0.7760255741358542
ENSG00000005810	ENSG00000083844	0.7946289265894504
ENSG00000005810	ENSG00000084093	0.8447756568868718
ENSG00000005810	ENSG00000085224	0.8814369952233638
ENSG00000005810	ENSG00000085832	0.8123088243472935
ENSG00000005810	ENSG00000088179	0.7661426344370601
ENSG00000005810	ENSG00000089682	0.7351496153028309
ENSG00000005810	ENSG00000089775	0.7343195266901176
ENSG00000005810	ENSG00000090905	0.7525749632656934
ENSG00000005810	ENSG00000091039	0.7899488781886064
ENSG00000005810	ENSG00000091157	0.8530298331725508
ENSG00000005810	ENSG00000092439	0.861111120439478
ENSG00000005810	ENSG00000092978	0.7479282701289102
ENSG00000005810	ENSG00000095015	0.8134380217773057
ENSG00000005810	ENSG00000095564	0.8294554030478839
ENSG00000005810	ENSG00000095951	0.8334238812227879
ENSG00000005810	ENSG00000096968	0.7696864698489584
ENSG00000005810	ENSG00000100354	0.8805820489217361
ENSG00000005810	ENSG00000100503	0.7823222421104613
ENSG00000005810	ENSG00000100523	0.7307458040086108
ENSG00000005810	ENSG00000100580	0.7189558001350211
ENSG00000005810	ENSG00000100629	0.7199527424590302
ENSG00000005810	ENSG00000100697	0.823840861332125
ENSG00000005810	ENSG00000100815	0.8321514233932242
ENSG00000005810	ENSG00000100852	0.7251360744679541
ENSG00000005810	ENSG00000101109	0.834110250080797
ENSG00000005810	ENSG00000101596	0.8191290354848935
ENSG00000005810	ENSG00000101639	0.7763948140858332
ENSG00000005810	ENSG00000101745	0.8531707913402661
ENSG00000005810	ENSG00000101752	0.7052251080341371
ENSG00000005810	ENSG00000102128	0.7572389238070145
ENSG00000005810	ENSG00000102189	0.8043176504376796
ENSG00000005810	ENSG00000102595	0.7057651519750616
ENSG00000005810	ENSG00000102763	0.7076972088490311
ENSG00000005810	ENSG00000102780	0.8300556062093623
ENSG00000005810	ENSG00000102786	0.8153303388316349
ENSG00000005810	ENSG00000102908	0.8003928434220616
ENSG00000005810	ENSG00000103540	0.7040342709832661
ENSG00000005810	ENSG00000103657	0.9184493454284067
ENSG00000005810	ENSG00000104064	0.7119841239962599
ENSG00000005810	ENSG00000104093	0.7802374868101157
